line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-000608,2026-08-20,2026-08-20,UPI/HDFC0001234/592510146352/hirahar@okhdfcbank/HIRANYAKA H,900000032452,101107.00,,HDFC-Current-4421
BL-000609,2026-08-20,2026-08-20,UPI/HDFC0001234/643959849917/ramacon@okaxis/RAMAN DEEP CONVEYANCES & CO,900000024397,236679.00,,HDFC-Current-4421
BL-000610,2026-08-21,2026-08-21,NEFT DR ICIC0000429 900000029607 FROM KARMAN CONVEYANCES LTD against inv INR 712600.00,900000029607,,712600.00,HDFC-Current-4421
BL-000611,2026-08-21,2026-08-21,VB-2026-000342 NEFT DR ICIC0000429 900000020552 FROM RAMAN DEEP HARDWARE PUN against inv I,900000020552,,385961.00,HDFC-Current-4421
BL-000612,2026-08-21,2026-08-21,RT-2026-000600 NEFT DR UTIB0002233 900000030106 FROM NALANDA RECYCLERS LTD against inv INR,900000030106,,314417.00,HDFC-Current-4421
BL-000613,2026-08-21,2026-08-21,NEFT DR HDFC0001234 900000030708 FROM RAMAN DEEP PSLYMERS KOC against inv INR 194294.00,900000030708,,194294.00,HDFC-Current-4421
BL-000614,2026-08-21,2026-08-21,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000100 UTR 900000004833,900000004833,71282.69,,HDFC-Current-4421
BL-000615,2026-08-21,2026-08-21,NEFT CR UTIB0002233 900000031802 FROM SHREE BALAJI RECYCLERS PVT LTD milestone 2 INR 75333,900000031802,75333.00,,HDFC-Current-4421
BL-000616,2026-08-21,2026-08-21,NEFT CR KKBK0000812 900000017759 FROM ANANT INFRA SOLAR EPC PVT LTD security deposit INR 5,900000017759,546453.00,,HDFC-Current-4421
BL-000617,2026-08-21,2026-08-21,NEFT CR UTIB0002233 900000017233 FROM ANANT INFRA SOLAR EPC LTD advance INR 1326454.00 INV,900000017233,1326454.00,,HDFC-Current-4421
BL-000618,2026-08-22,2026-08-22,RTGS HDFC0001234 900000023791 SHREE BALAJI ELECTRICALS JAI INR 513773.00 amc renewal RT-20,900000023791,,513773.00,HDFC-Current-4421
BL-000619,2026-08-22,2026-08-22,RT-2026-000647 NEFT DR UTIB0002233 900000031535 FROM KARMAN CONVEYANCES LLP full and final,900000031535,,298129.00,HDFC-Current-4421
BL-000620,2026-08-22,2026-08-22,VB-2026-000362 NEFT DR HDFC0001234 900000021373 FROM MERIDIAN WATER TREATMENT & CO materia,900000021373,,240868.00,HDFC-Current-4421
BL-000621,2026-08-22,2026-08-22,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000101 UTR 900000004912,900000004912,118579.81,,HDFC-Current-4421
BL-000622,2026-08-22,2026-08-22,NEFT CR KKBK0000812 900000029842 FROM TANSH MACHINE PARTS LLP material supply INR 247963.0,900000029842,247963.00,,HDFC-Current-4421
BL-000623,2026-08-22,2026-08-22,UPI/HDFC0001234/655729909473/zeniele@ybl/ZENITH ONEGELECTRICALS & CO/INV-2026-000672,900000032263,629225.00,,HDFC-Current-4421
BL-000624,2026-08-22,2026-08-22,UPI/HDFC0001234/990337200741/INV-2026-000564/ramacon@okaxis/RAMAN DEEP CONVEYANCES PRIVATE,900000029016,1317862.00,,HDFC-Current-4421
BL-000625,2026-08-24,2026-08-24,NEFT DR HDFC0001234 900000028251 FROM RAMAN DEEP  full and final INR 664851.00,900000028251,,664851.00,HDFC-Current-4421
BL-000626,2026-08-24,2026-08-24,NEFT DR KKBK0000812 900000032520 FROM KARMAN CONVEYANCES advance INR 525078.00 RT-2026-000,900000032520,,525078.00,HDFC-Current-4421
BL-000627,2026-08-24,2026-08-24,NEFT DR KKBK0000812 900000031882 FROM RAMAPOL POL  material supply INR 486860.00,900000031882,,486860.00,HDFC-Current-4421
BL-000628,2026-08-24,2026-08-24,NEFT DR UTIB0002233 900000032033 FROM KARMCON CONVEYANCES full and final INR 453353.00 VB-,900000032033,,453353.00,HDFC-Current-4421
BL-000629,2026-08-24,2026-08-24,VB-2026-000488 NEFT DR SBIN0000921 900000026682 FROM VAISHNAVI LO milestone 2 INR 396711.0,900000026682,,396711.00,HDFC-Current-4421
BL-000630,2026-08-24,2026-08-24,RT-2026-000319 NEFT DR HDFC0001234 900000019462 FROM RAMAN DEEP HARDWARE LTD milestone 2 I,900000019462,,375391.00,HDFC-Current-4421
BL-000631,2026-08-24,2026-08-24,UPI/HDFC0001234/295328128593/RT-2026-000580/adissol@okaxis/ADISHAKTI SOLAR EPC COMPANY,900000029556,,308103.00,HDFC-Current-4421
BL-000632,2026-08-24,2026-08-24,CHQ CLG SAPTAGIRI MACHINE PARTS LTD ,900000030975,,196480.00,HDFC-Current-4421
BL-000633,2026-08-24,2026-08-24,UPI/HDFC0001234/947310160225/VB-2026-000571/adissol@paytm/ADISHAKTI SOLAR EPC COMPANY,900000029204,,181761.00,HDFC-Current-4421
BL-000634,2026-08-24,2026-08-24,NEFT DR KKBK0000812 900000024264 FROM INDUSLOOM WAREHOUSING invoice settlement INR 15679.0,900000024264,,15679.00,HDFC-Current-4421
BL-000635,2026-08-24,2026-08-24,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000103 UTR 900000005019,900000005019,39909.76,,HDFC-Current-4421
BL-000636,2026-08-24,2026-08-24,NEFT CR HDFC0001234 900000032862 FROM TRIVIDATA WAREHOUSING LTD material supply INR 93951.,900000032862,93951.00,,HDFC-Current-4421
BL-000637,2026-08-24,2026-08-24,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000102 UTR 900000004948,900000004948,142134.11,,HDFC-Current-4421
BL-000638,2026-08-24,2026-08-24,INV-2026-000515 NEFT CR ICIC0000429 900000027549 FROM TANSH MDCHINE PA security deposit IN,900000027549,151465.00,,HDFC-Current-4421
BL-000639,2026-08-24,2026-08-24,INV-2026-000619 NEFT CR SBIN0000921 900000030854 FROM EVERSTONE LOGISTICS RAJ freight char,900000030854,215261.00,,HDFC-Current-4421
BL-000640,2026-08-24,2026-08-24,UPI/HDFC0001234/521544279694/ramacon@paytm/RAMAN DEEP CONVEYANCES,900000028636,374734.00,,HDFC-Current-4421
BL-000641,2026-08-25,2026-08-25,RT-2026-000735 NEFT DR HDFC0001234 900000033166 FROM KARMAN CONVEYA full and final INR 509,900000033166,,509551.00,HDFC-Current-4421
BL-000642,2026-08-25,2026-08-25,RT-2026-000720 NEFT DR SBIN0000921 900000032915 FROM KARMAN CONVEYANC advance INR 456641.0,900000032915,,456641.00,HDFC-Current-4421
BL-000643,2026-08-25,2026-08-25,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000104 UTR 900000005041,900000005041,28213.75,,HDFC-Current-4421
BL-000644,2026-08-25,2026-08-25,INV-2026-000310 NEFT CR UTIB0002233 900000019155 FROM ANANT INFRA SOLAR EPC HUB freight ch,900000019155,127882.00,,HDFC-Current-4421
BL-000645,2026-08-25,2026-08-25,UPI/HDFC0001234/127201639663/INV-2026-000757/zeniele@okhdfcbank/ZENITH ONE QLECTRICALS JAI,900000033314,292134.00,,HDFC-Current-4421
BL-000646,2026-08-25,2026-08-25,UPI/HDFC0001234/112495143624/zeniele@paytm/ZENITH ONE ELECTRICALS,900000030337,485697.00,,HDFC-Current-4421
BL-000647,2026-08-26,2026-08-26,NEFT DR UTIB0002233 900000027794 FROM VAISHNAVI LOGI against inv INR 514415.00,900000027794,,514415.00,HDFC-Current-4421
BL-000648,2026-08-26,2026-08-26,NEFT DR UTIB0002233 900000028555 FROM VAISHNAVI LOGISTICS LTD full and final INR 178347.00,900000028555,,178347.00,HDFC-Current-4421
BL-000649,2026-08-26,2026-08-26,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000105 UTR 900000005110,900000005110,129619.31,,HDFC-Current-4421
BL-000650,2026-08-26,2026-08-26,UPI/HDFC0001234/500449528910/INV-2026-000449/lohipol@okaxis/LOHIPOL POLYMERS,900000025091,150538.00,,HDFC-Current-4421
BL-000651,2026-08-26,2026-08-26,UPI/HDFC0001234/381164666628/lohipol@paytm/LOHIYA POL/INV-2026-000430,900000024052,185170.00,,HDFC-Current-4421
BL-000652,2026-08-26,2026-08-26,NEFT CR UTIB0002233 900000032730 FROM TRIVIDATA WAREHOUSING security deposit INR 248434.00,900000032730,248434.00,,HDFC-Current-4421
BL-000653,2026-08-26,2026-08-26,INV-2026-000603 NEFT CR ICIC0000429 900000030240 FROM TANSH MACHINE PARTS LTD freight char,900000030240,558807.00,,HDFC-Current-4421
BL-000654,2026-08-27,2026-08-27,NEFT DR ICIC0000429 900000024663 FROM INDUSLOOM WAREHOUSING & CO material supply INR 14866,900000024663,,148667.00,HDFC-Current-4421
BL-000655,2026-08-27,2026-08-27,NEFT DR HDFC0001234 900000022513 FROM RAMAN DEEP HARDWARE PRIVATE LIMITED against inv INR ,900000022513,,101314.00,HDFC-Current-4421
BL-000656,2026-08-27,2026-08-27,NEFT DR HDFC0001234 900000026017 FROM INDUSLOOM WAREHOUSING LTD against inv INR 57853.00 R,900000026017,,57853.00,HDFC-Current-4421
BL-000657,2026-08-27,2026-08-27,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000106 UTR 900000005171,900000005171,143992.57,,HDFC-Current-4421
BL-000658,2026-08-27,2026-08-27,NEFT CR HDFC0001234 900000030819 FROM EVERSTONE LOGISAICS LLP milestone 2 INR 222513.00,900000030819,222513.00,,HDFC-Current-4421
BL-000659,2026-08-27,2026-08-27,UPI/HDFC0001234/633273045467/ramacon@okaxis/RAMAN DEEP/INV-2026-000709,900000032680,331414.00,,HDFC-Current-4421
BL-000660,2026-08-27,2026-08-27,RTGS SBIN0000921 900000031662 VAISHNAVI TEXTIL INR 1117456.00 material supply INV-2026-000,900000031662,1117456.00,,HDFC-Current-4421
BL-000661,2026-08-28,2026-08-28,UPI/HDFC0001234/418116580192/VB-2026-000585/adissol@paytm/ADISSOL EP,900000029659,,113217.00,HDFC-Current-4421
BL-000662,2026-08-28,2026-08-28,RT-2026-000387 NEFT DR SBIN0000921 900000022267 FROM MERIDIAN WATER TREA advance INR 86548,900000022267,,86548.00,HDFC-Current-4421
BL-000663,2026-08-28,2026-08-28,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000107 UTR 900000005246,900000005246,133069.25,,HDFC-Current-4421
BL-000664,2026-08-28,2026-08-28,UPI/HDFC0001234/517292979849/zeniele@ybl/ZENITH ONE ELECTRICALS & CO,900000032542,193525.00,,HDFC-Current-4421
BL-000665,2026-08-28,2026-08-28,INV-2026-000734 NEFT CR SBIN0000921 900000033157 FROM SHREE BALAJI RECYCLERS KOC amc renew,900000033157,201129.00,,HDFC-Current-4421
BL-000666,2026-08-28,2026-08-28,NEFT CR SBIN0000921 900000031275 FROM INDUSLBOM ROOFING PRODUCTS PVT LTD amc renewal INR 3,900000031275,337722.00,,HDFC-Current-4421
BL-000667,2026-08-29,2026-08-29,CHQ CLG SAPTAGIRI MACHINE PARTS & CO ,900000026353,,368287.00,HDFC-Current-4421
BL-000668,2026-08-29,2026-08-29,RTGS HDFC0001234 900000028993 SHREE BALAJI ELECTRICALS & CO INR 326098.00 full and final R,900000028993,,326098.00,HDFC-Current-4421
BL-000669,2026-08-29,2026-08-29,CHQ CLG SAPTAGIRI MACHIN ,900000029205,,284651.00,HDFC-Current-4421
BL-000670,2026-08-29,2026-08-29,RT-2026-000718 NEFT DR KKBK0000812 900000032898 FROM KARMAN CONVEYANCES PVT LTD material s,900000032898,,233159.00,HDFC-Current-4421
BL-000671,2026-08-29,2026-08-29,NEFT DR HDFC0001234 900000026422 FROM INDUSLOOM WAREHOUSING COI full and final INR 162809.,900000026422,,162809.00,HDFC-Current-4421
BL-000672,2026-08-29,2026-08-29,NEFT DR SBIN0000921 900000031198 FROM NALANDA RECYCLERS LTD full and final INR 143949.00 R,900000031198,,143949.00,HDFC-Current-4421
BL-000673,2026-08-29,2026-08-29,NEFT DR ICIC0000429 900000031588 FROM NALAREC RECYCLERS  part payment INR 105327.00 VB-202,900000031588,,105327.00,HDFC-Current-4421
BL-000674,2026-08-29,2026-08-29,NEFT CR UTIB0002233 900000032684 FROM TRIVIDATA WAREHOUSING LTD advance INR 32149.00 INV-2,900000032684,32149.00,,HDFC-Current-4421
BL-000675,2026-08-29,2026-08-29,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000108 UTR 900000005261,900000005261,104555.34,,HDFC-Current-4421
BL-000676,2026-08-29,2026-08-29,INV-2026-000625 NEFT CR KKBK0000812 900000031084 FROM SAPTAGIRI WATER T advance INR 214268,900000031084,214268.00,,HDFC-Current-4421
BL-000677,2026-08-29,2026-08-29,UPI/HDFC0001234/356290872304/INV-2026-000615/hirahar@ybl/HIRAHAR HARDWARE,900000030710,501728.00,,HDFC-Current-4421
BL-000678,2026-08-29,2026-08-29,RTGS UTIB0002233 900000032580 VAISHNAVI TEXTILES LLP INR 553105.00 advance,900000032580,553105.00,,HDFC-Current-4421
BL-000679,2026-08-29,2026-08-29,RTGS SBIN0000921 900000032105 VAISHNAVI TEXTI INR 644786.00 amc renewal INV-2026-000670,900000032105,644786.00,,HDFC-Current-4421
BL-000680,2026-08-29,2026-08-29,INV-2026-000659 RTGS UTIB0002233 900000031671 VAISHNAVI TEXTILES LLP INR 1346749.00 amc re,900000031671,1346749.00,,HDFC-Current-4421
BL-000681,2026-08-29,2026-08-29,UPI/HDFC0001234/590987956301/INV-2026-000660/zeniele@okaxis/ZENITH ONE ELECTRICALS & CO,900000031717,1366876.00,,HDFC-Current-4421
BL-000682,2026-08-31,2026-08-31,VB-2026-000527 RTGS SBIN0000921 900000027837 SHREE BALAJI ELEC INR 638423.00 material supp,900000027837,,638423.00,HDFC-Current-4421
BL-000683,2026-08-31,2026-08-31,NEFT DR KKBK0000812 900000031995 FROM RAMAPOL POLYMERS against inv INR 545979.00,900000031995,,545979.00,HDFC-Current-4421
BL-000684,2026-08-31,2026-08-31,NEFT DR ICIC0000429 900000031188 FROM RAMAPOL POLYMERS freight charges INR 464085.00,900000031188,,464085.00,HDFC-Current-4421
BL-000685,2026-08-31,2026-08-31,VB-2026-000642 CHQ CLG SAPTAGIRI MACHI VB-2026-000642,900000031464,,220197.00,HDFC-Current-4421
BL-000686,2026-08-31,2026-08-31,UPI/HDFC0001234/195991812119/VB-2026-000630/adissol@paytm/ADISHAKTI SOLAR,900000031135,,143803.00,HDFC-Current-4421
BL-000687,2026-08-31,2026-08-31,NEFT DR ICIC0000429 900000031459 FROM MERIDIAN WATER TREATMENH JAI amc renewal INR 75192.0,900000031459,,75192.00,HDFC-Current-4421
BL-000688,2026-08-31,2026-08-31,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000110 UTR 900000005406,900000005406,32758.09,,HDFC-Current-4421
BL-000689,2026-08-31,2026-08-31,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000109 UTR 900000005349,900000005349,145907.79,,HDFC-Current-4421
BL-000690,2026-08-31,2026-08-31,INV-2026-000726 NEFT CR ICIC0000429 900000033016 FROM TRIVIDATA WAREHO security deposit IN,900000033016,167682.00,,HDFC-Current-4421
BL-000691,2026-08-31,2026-08-31,UPI/HDFC0001234/132575210876/INV-2026-000494/anancat@okaxis/ANANT INFRA CATERING SERVICES ,900000026922,200116.00,,HDFC-Current-4421
BL-000692,2026-08-31,2026-08-31,UPI/HDFC0001234/504159504608/INV-2026-000605/ramacon@okaxis/RAMAN DEEP CONVEYA,900000030305,211625.00,,HDFC-Current-4421
BL-000693,2026-08-31,2026-08-31,UPI/HDFC0001234/835419623554/zeniele@okaxis/ZENITH ONE ELECTRICALS & CO/INV-2026-000763,900000033332,385129.00,,HDFC-Current-4421
BL-000694,2026-08-31,2026-08-31,INV-2026-000393 NEFT CR ICIC0000429 900000022557 FROM ANANT INFR material supply INR 40535,900000022557,405358.00,,HDFC-Current-4421
BL-000695,2026-08-31,2026-08-31,INV-2026-000678 RTGS ICIC0000429 900000032375 VAISHNAVI TE  INR 646028.00 part payment,900000032375,646028.00,,HDFC-Current-4421
BL-000696,2026-09-01,2026-09-01,RT-2026-000599 NEFT DR SBIN0000921 900000030054 FROM VAISHNAVI LOGISTICS LTD advance INR 4,900000030054,,491815.00,HDFC-Current-4421
BL-000697,2026-09-01,2026-09-01,NEFT DR HDFC0001234 900000023873 FROM RAMAN DEEPSHARDWARE PRIVATE LIMITED amc renewal INR ,900000023873,,413330.00,HDFC-Current-4421
BL-000698,2026-09-01,2026-09-01,NEFT DR ICIC0000429 900000032809 FROM KARMAN CONVEYANCES PVT LTD material supply INR 23432,900000032809,,234321.00,HDFC-Current-4421
BL-000699,2026-09-01,2026-09-01,NEFT DR KKBK0000812 900000025780 FROM MERIDIAN WATER against inv INR 57275.00 RT-2026-0004,900000025780,,57275.00,HDFC-Current-4421
BL-000700,2026-09-01,2026-09-01,UPI/HDFC0001234/554336446397/INV-2026-000589/zeniele@ybl/ZENITH ONE ELECTRICALS PVT LTD,900000029899,216407.00,,HDFC-Current-4421
BL-000701,2026-09-01,2026-09-01,INV-2026-000359 NEFT CR HDFC0001234 900000021284 FROM ANANT INFRA SOLAR EPC & CO amc renew,900000021284,311969.00,,HDFC-Current-4421
BL-000702,2026-09-02,2026-09-02,NEFT DR UTIB0002233 900000034023 FROM ACME INDUSTRIES PAYROLL PRIVATE LIMITED milestone 2 ,900000034023,,3450000.00,HDFC-Current-4421
BL-000703,2026-09-02,2026-09-02,VB-2026-000561 NEFT DR SBIN0000921 900000028891 FROM VAISHNAVI LOGISTI material supply INR,900000028891,,146316.00,HDFC-Current-4421
BL-000704,2026-09-02,2026-09-02,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000111 UTR 900000005503,900000005503,84644.31,,HDFC-Current-4421
BL-000705,2026-09-02,2026-09-02,NEFT CR KKBK0000812 900000032637 FROM SHREE BALAJI RECYCLERS COMPANY invoice settlement IN,900000032637,186970.00,,HDFC-Current-4421
BL-000706,2026-09-02,2026-09-02,NEFT CR HDFC0001234 900000026845 FROM KARMAN PRINT SOLUTIONS PRIVATE LIMITED invoice settl,900000026845,435403.00,,HDFC-Current-4421
BL-000707,2026-09-02,2026-09-02,NEFT CR SBIN0000921 900000032103 FROM SAPTAGIRI WATER TREATMENT RAJ material supply INR 46,900000032103,4669550.00,,HDFC-Current-4421
BL-000708,2026-09-03,2026-09-03,NEFT DR ICIC0000429 900000034029 FROM STATE BANK EQUIP LOAN advance INR 1250000.00 EMI-202,900000034029,,1250000.00,HDFC-Current-4421
BL-000709,2026-09-03,2026-09-03,VB-2026-000656 NEFT DR UTIB0002233 900000031652 FROM NALANDA RECYCLERS part payment INR 40,900000031652,,403589.00,HDFC-Current-4421
BL-000710,2026-09-03,2026-09-03,NEFT DR HDFC0001234 900000026204 FROM RAMAN DEEP HARDWARE amc renewal INR 123682.00 RT-202,900000026204,,123682.00,HDFC-Current-4421
BL-000711,2026-09-03,2026-09-03,INV-2026-000785 NEFT CR ICIC0000429 900000033349 FROM SHREE BALNJI RECYCLERS KOC material ,900000033349,63971.00,,HDFC-Current-4421
BL-000712,2026-09-03,2026-09-03,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000112 UTR 900000005512,900000005512,113659.21,,HDFC-Current-4421
BL-000713,2026-09-03,2026-09-03,UPI/HDFC0001234/935468977235/INV-2026-000741/hirahar@ybl/HIRANYAKA HARDWARE PVT LTD,900000033240,210662.00,,HDFC-Current-4421
BL-000714,2026-09-03,2026-09-03,INV-2026-000646 NEFT CR ICIC0000429 900000031510 FROM EVERSTONE  amc renewal INR 248725.00,900000031510,248725.00,,HDFC-Current-4421
BL-000715,2026-09-03,2026-09-03,INV-2026-000725 NEFT CR ICIC0000429 900000032946 FROM TRIVIDATA WARE against inv INR 32231,900000032946,322315.00,,HDFC-Current-4421
BL-000716,2026-09-03,2026-09-03,INV-2026-000750 NEFT CR KKBK0000812 900000033292 FROM SAPTAGIRI WATER TREATMENT LLP milest,900000033292,1277565.00,,HDFC-Current-4421
BL-000717,2026-09-04,2026-09-04,RT-2026-000730 NEFT DR UTIB0002233 900000033076 FROM RAMAN DEEP POLYMERS KOC advance INR 5,900000033076,,569492.00,HDFC-Current-4421
BL-000718,2026-09-04,2026-09-04,NEFT DR ICIC0000429 900000033404 FROM KARMAN CONVEYANCES PVT LTD against inv INR 378701.00,900000033404,,378701.00,HDFC-Current-4421
BL-000719,2026-09-04,2026-09-04,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000113 UTR 900000005541,900000005541,90819.54,,HDFC-Current-4421
BL-000720,2026-06-13,2026-06-13,NEFT OUTWARD PROCESSING FEE HDFC0001234,900000034782,,1500.00,HDFC-Current-4421
BL-000722,2026-07-07,2026-07-07,SERVICE CHG FOR MONTHLY MAINTAINANCE,900000034854,,2950.00,HDFC-Current-4421
BL-000724,2026-08-29,2026-08-29,CREDIT INTEREST ON SAVINGS BALANCE QUARTERLY,900000034902,184500.00,,HDFC-Current-4421
BL-000726,2026-08-28,2026-08-28,CHEQUE RETURN CHRG INVALID SIGNATURE,900000034943,,500.00,HDFC-Current-4421
BL-000728,2026-08-04,2026-08-04,UPI CR @SUNRISEMARTS@YBL 128734567890123 RANDOM,900000034953,250000.00,,HDFC-Current-4421
BL-000730,2026-08-01,2026-08-01,NEFT CR HDFC0001234 991234567890123 FROM UNKNOWN PARTY XZ,900000034970,1000000.00,,HDFC-Current-4421
