document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AP-VB-2026-001361,VB-2026-001361,Vrundavan Interiors PVT LTD,VEND-019,2026-07-08,2026-07-23,222701.00,0.18,40086.00,222701.00,222701.00,paid,INR,purchase bill
AP-RT-2026-001362,RT-2026-001362,Sundara Water Treatment Ltd,VEND-009,2026-07-08,2026-07-23,131843.00,0.18,23732.00,131843.00,131843.00,paid,INR,purchase bill
AP-VB-2026-001363,VB-2026-001363,Pragati Fab Services Ltd,VEND-017,2026-07-08,2026-08-22,2024851.00,0.18,364473.00,2024851.00,2024851.00,paid,INR,purchase bill
AP-VB-2026-001364,VB-2026-001364,Karman Catering Services LLP,VEND-014,2026-07-08,2026-09-07,146539.00,0.18,17585.00,146539.00,146539.00,paid,INR,purchase bill
AP-VB-2026-001371,VB-2026-001371,Pragati Fab Services Ltd,VEND-017,2026-07-09,2026-08-24,580848.00,0.18,29042.00,580848.00,580848.00,paid,INR,purchase bill
AP-RT-2026-001372,RT-2026-001372,Ashwini Machine Parts Ltd,VEND-003,2026-07-09,2026-09-07,91567.00,0.18,16482.00,91567.00,91567.00,paid,INR,purchase bill
AP-RT-2026-001373,RT-2026-001373,Orbitex Warehousing & Co,VEND-010,2026-07-09,2026-08-08,511933.00,0.18,92148.00,511933.00,511933.00,paid,INR,purchase bill
AP-VB-2026-001374,VB-2026-001374,Trinetra Solar EPC LLP,VEND-008,2026-07-09,2026-09-07,105581.00,0.18,5279.00,105581.00,0.00,open,INR,purchase bill short deduction
AP-RT-2026-001375,RT-2026-001375,Lohiya Logistics Ltd,VEND-006,2026-07-09,2026-07-24,436182.00,0.18,78513.00,436182.00,436182.00,paid,INR,purchase bill
AP-VB-2026-001386,VB-2026-001386,Anant Infra Electricals Ltd,VEND-004,2026-07-10,2026-07-25,660192.00,0.18,118835.00,660192.00,660192.00,paid,INR,purchase bill
AP-VB-2026-001387,VB-2026-001387,Everstone Staffing & Co,VEND-020,2026-07-10,2026-08-24,280057.00,0.18,50410.00,280057.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001388,VB-2026-001388,Pragati Conveyances PVT LTD,VEND-005,2026-07-10,2026-08-10,209164.00,0.18,37650.00,209164.00,209164.00,paid,INR,purchase bill
AP-VB-2026-001391,VB-2026-001391,Trinetra Agri Inputs Company,VEND-018,2026-07-11,2026-08-10,605687.00,0.18,30284.00,605687.00,605687.00,paid,INR,purchase bill
AP-RT-2026-001392,RT-2026-001392,Trinetra Solar EPC LLP,VEND-008,2026-07-11,2026-09-09,303111.00,0.18,54560.00,303111.00,0.00,open,INR,purchase bill
AP-RT-2026-001393,RT-2026-001393,Ashwini Machine Parts Ltd,VEND-003,2026-07-11,2026-09-09,1428403.00,0.18,171408.00,1428403.00,1428403.00,paid,INR,purchase bill
AP-RT-2026-001394,RT-2026-001394,Sundara Water Treatment Ltd,VEND-009,2026-07-11,2026-07-27,96861.00,0.18,11623.00,96861.00,96861.00,paid,INR,purchase bill
AP-RT-2026-001406,RT-2026-001406,Goldcrest Steel Traders Company,VEND-016,2026-07-13,2026-09-11,195840.00,0.18,35251.00,195840.00,0.00,open,INR,purchase bill
AP-VB-2026-001407,VB-2026-001407,Everstone Staffing & Co,VEND-020,2026-07-13,2026-08-27,395068.00,0.18,71112.00,395068.00,395068.00,paid,INR,purchase bill
AP-RT-2026-001408,RT-2026-001408,Sundara Water Treatment Ltd,VEND-009,2026-07-13,2026-07-28,171510.00,0.18,30872.00,171510.00,171510.00,paid,INR,purchase bill
AP-VB-2026-001409,VB-2026-001409,Meridian Hardware Private Limited,VEND-002,2026-07-13,2026-08-12,142864.00,0.18,7143.00,142864.00,142864.00,paid,INR,purchase bill
AP-RT-2026-001410,RT-2026-001410,Anant Infra Electricals Ltd,VEND-004,2026-07-13,2026-07-28,157079.00,0.18,7854.00,157079.00,157079.00,paid,INR,purchase bill
AP-VB-2026-001411,VB-2026-001411,Karman Print Solutions Ltd,VEND-013,2026-07-13,2026-08-27,155485.00,0.18,18658.00,155485.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001420,VB-2026-001420,Shree Balaji Analytics Private Limited,VEND-015,2026-07-14,2026-09-12,291043.00,0.18,34925.00,291043.00,0.00,open,INR,purchase bill
AP-RT-2026-001421,RT-2026-001421,Sundara Water Treatment Ltd,VEND-009,2026-07-14,2026-07-29,212461.00,0.18,25495.00,212461.00,212461.00,paid,INR,purchase bill
AP-VB-2026-001422,VB-2026-001422,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-14,2026-08-28,456823.00,0.18,82228.00,456823.00,456823.00,paid,INR,purchase bill
AP-RT-2026-001423,RT-2026-001423,Zenith One Textiles LLP,VEND-012,2026-07-14,2026-09-12,396820.00,0.18,71428.00,396820.00,396820.00,paid,INR,purchase bill
AP-VB-2026-001424,VB-2026-001424,Pragati Conveyances PVT LTD,VEND-005,2026-07-14,2026-08-13,87770.00,0.18,4389.00,87770.00,87770.00,paid,INR,purchase bill
AP-VB-2026-001425,VB-2026-001425,Karman Print Solutions Ltd,VEND-013,2026-07-14,2026-08-28,181314.00,0.18,21758.00,181314.00,181314.00,paid,INR,purchase bill
AP-RT-2026-001426,RT-2026-001426,Lohiya Logistics Ltd,VEND-006,2026-07-14,2026-07-29,336398.00,0.18,16820.00,336398.00,336398.00,paid,INR,purchase bill
AP-RT-2026-001434,RT-2026-001434,Anant Infra Electricals Ltd,VEND-004,2026-07-15,2026-07-30,483449.00,0.18,87021.00,483449.00,483449.00,paid,INR,purchase bill
AP-VB-2026-001435,VB-2026-001435,Lohiya Logistics Ltd,VEND-006,2026-07-15,2026-07-30,1035966.00,0.18,186474.00,1035966.00,1035966.00,paid,INR,purchase bill
AP-VB-2026-001436,VB-2026-001436,Zenith One Textiles LLP,VEND-012,2026-07-15,2026-09-14,413455.00,0.18,74422.00,413455.00,0.00,open,INR,purchase bill
AP-RT-2026-001437,RT-2026-001437,Shree Balaji Analytics Private Limited,VEND-015,2026-07-15,2026-09-14,176263.00,0.18,21152.00,176263.00,0.00,open,INR,purchase bill
AP-RT-2026-001438,RT-2026-001438,Karman Catering Services LLP,VEND-014,2026-07-15,2026-09-14,97021.00,0.18,4851.00,97021.00,0.00,open,INR,purchase bill
AP-RT-2026-001439,RT-2026-001439,Sundara Water Treatment Ltd,VEND-009,2026-07-15,2026-07-30,130342.00,0.18,23462.00,130342.00,129229.00,partial,INR,purchase bill short deduction
AP-VB-2026-001446,VB-2026-001446,Goldcrest Steel Traders Company,VEND-016,2026-07-16,2026-09-14,198292.00,0.18,35693.00,198292.00,0.00,open,INR,purchase bill
AP-RT-2026-001447,RT-2026-001447,Karman Print Solutions Ltd,VEND-013,2026-07-16,2026-08-31,192985.00,0.18,34737.00,192985.00,0.00,overdue,INR,purchase bill
AP-RT-2026-001448,RT-2026-001448,Everstone Recyclers & Co,VEND-007,2026-07-16,2026-07-31,313342.00,0.18,37601.00,313342.00,313342.00,paid,INR,purchase bill
AP-VB-2026-001449,VB-2026-001449,Anant Infra Electricals Ltd,VEND-004,2026-07-16,2026-07-31,330885.00,0.18,16544.00,330885.00,330885.00,paid,INR,purchase bill
AP-VB-2026-001450,VB-2026-001450,Pragati Conveyances PVT LTD,VEND-005,2026-07-16,2026-08-17,539556.00,0.18,64747.00,539556.00,534677.00,partial,INR,purchase bill short deduction
AP-VB-2026-001451,VB-2026-001451,Meridian Polymers Ltd,VEND-001,2026-07-16,2026-08-17,256236.00,0.18,46122.00,256236.00,256236.00,paid,INR,purchase bill
AP-RT-2026-001460,RT-2026-001460,Karman Print Solutions Ltd,VEND-013,2026-07-17,2026-08-31,164424.00,0.18,29596.00,164424.00,164424.00,paid,INR,purchase bill
AP-RT-2026-001461,RT-2026-001461,Meridian Polymers Ltd,VEND-001,2026-07-17,2026-08-17,282464.00,0.18,50844.00,282464.00,282464.00,paid,INR,purchase bill
AP-VB-2026-001462,VB-2026-001462,Karman Catering Services LLP,VEND-014,2026-07-17,2026-09-15,155040.00,0.18,27907.00,155040.00,0.00,open,INR,purchase bill
AP-RT-2026-001463,RT-2026-001463,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-17,2026-08-31,506193.00,0.18,25310.00,506193.00,506193.00,paid,INR,purchase bill
AP-RT-2026-001464,RT-2026-001464,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-17,2026-08-31,215712.00,0.18,38828.00,215712.00,215712.00,paid,INR,purchase bill
AP-VB-2026-001465,VB-2026-001465,Orbitex Warehousing & Co,VEND-010,2026-07-17,2026-08-17,485670.00,0.18,87421.00,485670.00,485670.00,paid,INR,purchase bill
AP-VB-2026-001469,VB-2026-001469,Goldcrest Steel Traders Company,VEND-016,2026-07-18,2026-09-16,561535.00,0.18,67384.00,561535.00,0.00,open,INR,purchase bill
AP-RT-2026-001470,RT-2026-001470,Karman Catering Services LLP,VEND-014,2026-07-18,2026-09-16,174488.00,0.18,20939.00,174488.00,0.00,open,INR,purchase bill
AP-VB-2026-001471,VB-2026-001471,Lohiya Logistics Ltd,VEND-006,2026-07-18,2026-08-03,511922.00,0.18,25596.00,511922.00,511922.00,paid,INR,purchase bill
AP-RT-2026-001472,RT-2026-001472,Shree Balaji Analytics Private Limited,VEND-015,2026-07-18,2026-09-16,419102.00,0.18,50292.00,419102.00,0.00,open,INR,purchase bill short deduction
AP-VB-2026-001473,VB-2026-001473,Zenith One Textiles LLP,VEND-012,2026-07-18,2026-09-16,251049.00,0.18,30126.00,251049.00,0.00,open,INR,purchase bill
AP-VB-2026-001485,VB-2026-001485,Pragati Fab Services Ltd,VEND-017,2026-07-20,2026-09-03,477392.00,0.18,23870.00,477392.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001486,VB-2026-001486,Anant Infra Electricals Ltd,VEND-004,2026-07-20,2026-08-04,455514.00,0.18,81993.00,455514.00,431736.00,partial,INR,purchase bill short deduction
AP-VB-2026-001487,VB-2026-001487,Trinetra Solar EPC LLP,VEND-008,2026-07-20,2026-09-18,688354.00,0.18,123904.00,688354.00,0.00,open,INR,purchase bill
AP-RT-2026-001498,RT-2026-001498,Zenith One Textiles LLP,VEND-012,2026-07-21,2026-09-19,668487.00,0.18,80218.00,668487.00,0.00,open,INR,purchase bill
AP-RT-2026-001499,RT-2026-001499,Trinetra Agri Inputs Company,VEND-018,2026-07-21,2026-08-20,233180.00,0.18,41972.00,233180.00,233180.00,paid,INR,purchase bill
AP-RT-2026-001500,RT-2026-001500,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-21,2026-09-04,167007.00,0.18,30061.00,167007.00,167007.00,paid,INR,purchase bill
AP-RT-2026-001501,RT-2026-001501,Everstone Recyclers & Co,VEND-007,2026-07-21,2026-08-05,470065.00,0.18,84612.00,470065.00,470065.00,paid,INR,purchase bill
AP-VB-2026-001502,VB-2026-001502,Pragati Conveyances PVT LTD,VEND-005,2026-07-21,2026-08-20,311353.00,0.18,37362.00,311353.00,311353.00,paid,INR,purchase bill
AP-RT-2026-001503,RT-2026-001503,Zenith One Textiles LLP,VEND-012,2026-07-21,2026-09-19,224991.00,0.18,40498.00,224991.00,0.00,open,INR,purchase bill
AP-RT-2026-001504,RT-2026-001504,Everstone Staffing & Co,VEND-020,2026-07-21,2026-09-04,116782.00,0.18,5839.00,116782.00,0.00,overdue,INR,purchase bill
AP-RT-2026-001505,RT-2026-001505,Meridian Polymers Ltd,VEND-001,2026-07-21,2026-08-20,915654.00,0.18,109878.00,915654.00,915654.00,paid,INR,purchase bill
AP-VB-2026-001506,VB-2026-001506,Vaishnavi Piping Solutions Ltd,VEND-021,2026-07-21,2026-08-20,401216.00,0.18,72219.00,401216.00,401216.00,paid,INR,purchase bill
AP-VB-2026-001511,VB-2026-001511,Anant Infra Electricals Ltd,VEND-004,2026-07-22,2026-08-06,318821.00,0.18,15941.00,318821.00,318821.00,paid,INR,purchase bill
AP-VB-2026-001512,VB-2026-001512,Meridian Polymers Ltd,VEND-001,2026-07-22,2026-08-21,380329.00,0.18,19016.00,380329.00,380329.00,paid,INR,purchase bill
AP-VB-2026-001513,VB-2026-001513,Goldcrest Steel Traders Company,VEND-016,2026-07-22,2026-09-21,589751.00,0.18,29488.00,589751.00,0.00,open,INR,purchase bill
AP-VB-2026-001514,VB-2026-001514,Pragati Conveyances PVT LTD,VEND-005,2026-07-22,2026-08-21,205062.00,0.18,24607.00,205062.00,205062.00,paid,INR,purchase bill
AP-VB-2026-001515,VB-2026-001515,Orbitex Warehousing & Co,VEND-010,2026-07-22,2026-08-21,379306.00,0.18,68275.00,379306.00,379306.00,paid,INR,purchase bill
AP-RT-2026-001516,RT-2026-001516,Sundara Water Treatment Ltd,VEND-009,2026-07-22,2026-08-06,160674.00,0.18,28921.00,160674.00,160674.00,paid,INR,purchase bill
AP-RT-2026-001517,RT-2026-001517,Vaishnavi Piping Solutions Ltd,VEND-021,2026-07-22,2026-08-21,440265.00,0.18,22013.00,440265.00,440265.00,paid,INR,purchase bill
AP-VB-2026-001528,VB-2026-001528,Meridian Hardware Private Limited,VEND-002,2026-07-23,2026-08-22,260808.00,0.18,46945.00,260808.00,260808.00,paid,INR,purchase bill
AP-RT-2026-001529,RT-2026-001529,Trinetra Agri Inputs Company,VEND-018,2026-07-23,2026-08-22,186902.00,0.18,33642.00,186902.00,186902.00,paid,INR,purchase bill
AP-VB-2026-001530,VB-2026-001530,Ashwini Machine Parts Ltd,VEND-003,2026-07-23,2026-09-21,385396.00,0.18,46248.00,385396.00,0.00,open,INR,purchase bill
AP-RT-2026-001531,RT-2026-001531,Sundara Water Treatment Ltd,VEND-009,2026-07-23,2026-08-07,134806.00,0.18,24265.00,134806.00,134806.00,paid,INR,purchase bill
AP-VB-2026-001532,VB-2026-001532,Everstone Recyclers & Co,VEND-007,2026-07-23,2026-08-07,333989.00,0.18,16699.00,333989.00,333989.00,paid,INR,purchase bill
AP-VB-2026-001533,VB-2026-001533,Pragati Fab Services Ltd,VEND-017,2026-07-23,2026-09-07,435569.00,0.18,78402.00,435569.00,435569.00,paid,INR,purchase bill
AP-RT-2026-001545,RT-2026-001545,Zenith One Textiles LLP,VEND-012,2026-07-24,2026-09-22,280527.00,0.18,50495.00,280527.00,0.00,open,INR,purchase bill
AP-RT-2026-001546,RT-2026-001546,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-24,2026-09-07,350993.00,0.18,63179.00,350993.00,0.00,open,INR,purchase bill
AP-RT-2026-001547,RT-2026-001547,Vaishnavi Piping Solutions Ltd,VEND-021,2026-07-24,2026-08-24,469033.00,0.18,56284.00,469033.00,469033.00,paid,INR,purchase bill
AP-VB-2026-001548,VB-2026-001548,Ashwini Machine Parts Ltd,VEND-003,2026-07-24,2026-09-22,308196.00,0.18,55475.00,308196.00,0.00,open,INR,purchase bill
AP-RT-2026-001549,RT-2026-001549,Vaishnavi Piping Solutions Ltd,VEND-021,2026-07-24,2026-08-24,364452.00,0.18,43734.00,364452.00,364452.00,paid,INR,purchase bill
AP-RT-2026-001550,RT-2026-001550,Trinetra Agri Inputs Company,VEND-018,2026-07-24,2026-08-24,282462.00,0.18,33895.00,282462.00,282462.00,paid,INR,purchase bill
AP-RT-2026-001551,RT-2026-001551,Karman Print Solutions Ltd,VEND-013,2026-07-24,2026-09-07,531495.00,0.18,95669.00,531495.00,0.00,open,INR,purchase bill
AP-VB-2026-001554,VB-2026-001554,Meridian Polymers Ltd,VEND-001,2026-07-25,2026-08-24,746267.00,0.18,37313.00,746267.00,731537.00,partial,INR,purchase bill short deduction
AP-RT-2026-001555,RT-2026-001555,Karman Print Solutions Ltd,VEND-013,2026-07-25,2026-09-08,681970.00,0.18,81836.00,681970.00,0.00,open,INR,purchase bill
AP-RT-2026-001557,RT-2026-001557,Karman Catering Services LLP,VEND-014,2026-07-26,2026-09-24,50417.00,0.18,9075.00,50417.00,0.00,open,INR,purchase bill
AP-VB-2026-001558,VB-2026-001558,Sundara Water Treatment Ltd,VEND-009,2026-07-26,2026-08-10,153285.00,0.18,18394.00,153285.00,153285.00,paid,INR,purchase bill
AP-RT-2026-001565,RT-2026-001565,Pragati Fab Services Ltd,VEND-017,2026-07-27,2026-09-10,1151155.00,0.18,138139.00,1151155.00,0.00,open,INR,purchase bill
AP-RT-2026-001566,RT-2026-001566,Shree Balaji Analytics Private Limited,VEND-015,2026-07-27,2026-09-25,112768.00,0.18,20298.00,112768.00,0.00,open,INR,purchase bill
AP-VB-2026-001567,VB-2026-001567,Trinetra Agri Inputs Company,VEND-018,2026-07-27,2026-08-26,293723.00,0.18,14686.00,293723.00,293723.00,paid,INR,purchase bill
AP-VB-2026-001568,VB-2026-001568,Anant Infra Electricals Ltd,VEND-004,2026-07-27,2026-08-11,478042.00,0.18,86048.00,478042.00,467058.00,partial,INR,purchase bill short deduction
AP-VB-2026-001573,VB-2026-001573,Everstone Recyclers & Co,VEND-007,2026-07-28,2026-08-12,47935.00,0.18,5752.00,47935.00,47935.00,paid,INR,purchase bill
AP-VB-2026-001574,VB-2026-001574,Everstone Recyclers & Co,VEND-007,2026-07-28,2026-08-12,299973.00,0.18,53995.00,299973.00,299973.00,paid,INR,purchase bill
AP-VB-2026-001575,VB-2026-001575,Meridian Polymers Ltd,VEND-001,2026-07-28,2026-08-27,481720.00,0.18,86710.00,481720.00,481720.00,paid,INR,purchase bill
AP-VB-2026-001576,VB-2026-001576,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-28,2026-09-11,219187.00,0.18,26302.00,219187.00,0.00,open,INR,purchase bill
AP-VB-2026-001586,VB-2026-001586,Everstone Recyclers & Co,VEND-007,2026-07-29,2026-08-13,629910.00,0.18,113384.00,629910.00,629910.00,paid,INR,purchase bill
AP-RT-2026-001587,RT-2026-001587,Everstone Staffing & Co,VEND-020,2026-07-29,2026-09-12,321545.00,0.18,16077.00,321545.00,0.00,open,INR,purchase bill
AP-VB-2026-001588,VB-2026-001588,Meridian Polymers Ltd,VEND-001,2026-07-29,2026-08-28,2003723.00,0.18,100186.00,2003723.00,2003723.00,paid,INR,purchase bill
AP-VB-2026-001589,VB-2026-001589,Vrundavan Interiors PVT LTD,VEND-019,2026-07-29,2026-08-13,76880.00,0.18,9226.00,76880.00,76880.00,paid,INR,purchase bill
AP-RT-2026-001590,RT-2026-001590,Pragati Conveyances PVT LTD,VEND-005,2026-07-29,2026-08-28,105962.00,0.18,19073.00,105962.00,105962.00,paid,INR,purchase bill
AP-RT-2026-001591,RT-2026-001591,Ashwini Machine Parts Ltd,VEND-003,2026-07-29,2026-09-28,214247.00,0.18,10712.00,214247.00,0.00,open,INR,purchase bill
AP-RT-2026-001592,RT-2026-001592,Everstone Recyclers & Co,VEND-007,2026-07-29,2026-08-13,248804.00,0.18,44785.00,248804.00,248804.00,paid,INR,purchase bill
AP-VB-2026-001601,VB-2026-001601,Meridian Polymers Ltd,VEND-001,2026-07-30,2026-08-29,284090.00,0.18,51136.00,284090.00,284090.00,paid,INR,purchase bill
AP-VB-2026-001602,VB-2026-001602,Karman Print Solutions Ltd,VEND-013,2026-07-30,2026-09-14,1005752.00,0.18,181035.00,1005752.00,0.00,open,INR,purchase bill short deduction
AP-VB-2026-001603,VB-2026-001603,Everstone Recyclers & Co,VEND-007,2026-07-30,2026-08-14,242311.00,0.18,43616.00,242311.00,242311.00,paid,INR,purchase bill
AP-VB-2026-001604,VB-2026-001604,Northline Roofing Products PVT LTD,VEND-011,2026-07-30,2026-08-29,169749.00,0.18,30555.00,169749.00,169749.00,paid,INR,purchase bill
AP-VB-2026-001605,VB-2026-001605,Lohiya Logistics Ltd,VEND-006,2026-07-30,2026-08-14,274055.00,0.18,32887.00,274055.00,274055.00,paid,INR,purchase bill
AP-RT-2026-001613,RT-2026-001613,Shree Balaji Analytics Private Limited,VEND-015,2026-07-31,2026-09-29,108475.00,0.18,19525.00,108475.00,0.00,open,INR,purchase bill
AP-RT-2026-001614,RT-2026-001614,Northline Roofing Products PVT LTD,VEND-011,2026-07-31,2026-08-31,228865.00,0.18,11443.00,228865.00,228865.00,paid,INR,purchase bill
AP-VB-2026-001615,VB-2026-001615,Meridian Polymers Ltd,VEND-001,2026-07-31,2026-08-31,96917.00,0.18,11630.00,96917.00,96917.00,paid,INR,purchase bill
AP-VB-2026-001616,VB-2026-001616,Trinetra Agri Inputs Company,VEND-018,2026-07-31,2026-08-31,373824.00,0.18,67288.00,373824.00,373824.00,paid,INR,purchase bill
AP-VB-2026-001621,VB-2026-001621,Goldcrest Steel Traders Company,VEND-016,2026-08-01,2026-09-30,292114.00,0.18,14606.00,292114.00,0.00,open,INR,purchase bill
AP-RT-2026-001622,RT-2026-001622,Karman Catering Services LLP,VEND-014,2026-08-01,2026-09-30,114319.00,0.18,20577.00,114319.00,0.00,open,INR,purchase bill
AP-VB-2026-001623,VB-2026-001623,Everstone Staffing & Co,VEND-020,2026-08-02,2026-09-16,174132.00,0.18,31344.00,174132.00,0.00,open,INR,purchase bill
AP-VB-2026-001624,VB-2026-001624,Trinetra Agri Inputs Company,VEND-018,2026-08-02,2026-09-01,239423.00,0.18,43096.00,239423.00,0.00,overdue,INR,purchase bill
AP-RT-2026-001625,RT-2026-001625,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-02,2026-09-16,271535.00,0.18,13577.00,271535.00,0.00,open,INR,purchase bill
AP-RT-2026-001626,RT-2026-001626,Goldcrest Steel Traders Company,VEND-016,2026-08-02,2026-10-01,248308.00,0.18,12415.00,248308.00,0.00,open,INR,purchase bill
AP-VB-2026-001627,VB-2026-001627,Shree Balaji Analytics Private Limited,VEND-015,2026-08-02,2026-10-01,477367.00,0.18,23868.00,477367.00,0.00,open,INR,purchase bill
AP-VB-2026-001633,VB-2026-001633,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-03,2026-09-02,448516.00,0.18,80733.00,448516.00,448516.00,paid,INR,purchase bill
AP-VB-2026-001634,VB-2026-001634,Goldcrest Steel Traders Company,VEND-016,2026-08-03,2026-10-03,935900.00,0.18,46795.00,935900.00,0.00,open,INR,purchase bill
AP-VB-2026-001641,VB-2026-001641,Everstone Recyclers & Co,VEND-007,2026-08-04,2026-08-19,493410.00,0.18,59209.00,493410.00,493410.00,paid,INR,purchase bill
AP-RT-2026-001642,RT-2026-001642,Pragati Fab Services Ltd,VEND-017,2026-08-04,2026-09-18,373083.00,0.18,67155.00,373083.00,0.00,open,INR,purchase bill
AP-RT-2026-001652,RT-2026-001652,Vrundavan Interiors PVT LTD,VEND-019,2026-08-05,2026-08-20,1072017.00,0.18,128642.00,1072017.00,1072017.00,paid,INR,purchase bill
AP-RT-2026-001653,RT-2026-001653,Zenith One Textiles LLP,VEND-012,2026-08-05,2026-10-05,384793.00,0.18,69263.00,384793.00,0.00,open,INR,purchase bill
AP-RT-2026-001654,RT-2026-001654,Orbitex Warehousing & Co,VEND-010,2026-08-05,2026-09-04,301214.00,0.18,15061.00,301214.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001655,VB-2026-001655,Everstone Recyclers & Co,VEND-007,2026-08-05,2026-08-20,958776.00,0.18,172580.00,958776.00,958776.00,paid,INR,purchase bill
AP-VB-2026-001663,VB-2026-001663,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-06,2026-09-05,313091.00,0.18,37571.00,313091.00,313091.00,paid,INR,purchase bill
AP-VB-2026-001664,VB-2026-001664,Sundara Water Treatment Ltd,VEND-009,2026-08-06,2026-08-21,207117.00,0.18,37281.00,207117.00,204978.00,partial,INR,purchase bill short deduction
AP-RT-2026-001665,RT-2026-001665,Ashwini Machine Parts Ltd,VEND-003,2026-08-06,2026-10-05,544231.00,0.18,97962.00,544231.00,0.00,open,INR,purchase bill
AP-VB-2026-001666,VB-2026-001666,Zenith One Textiles LLP,VEND-012,2026-08-06,2026-10-05,415943.00,0.18,74870.00,415943.00,0.00,open,INR,purchase bill
AP-RT-2026-001667,RT-2026-001667,Trinetra Agri Inputs Company,VEND-018,2026-08-06,2026-09-05,409878.00,0.18,73778.00,409878.00,0.00,open,INR,purchase bill
AP-RT-2026-001679,RT-2026-001679,Meridian Hardware Private Limited,VEND-002,2026-08-07,2026-09-07,88768.00,0.18,10652.00,88768.00,0.00,open,INR,purchase bill
AP-RT-2026-001680,RT-2026-001680,Everstone Staffing & Co,VEND-020,2026-08-07,2026-09-21,231361.00,0.18,41645.00,231361.00,0.00,open,INR,purchase bill
AP-VB-2026-001681,VB-2026-001681,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-07,2026-09-21,223374.00,0.18,40207.00,223374.00,0.00,open,INR,purchase bill
AP-RT-2026-001682,RT-2026-001682,Everstone Recyclers & Co,VEND-007,2026-08-07,2026-08-22,421195.00,0.18,75815.00,421195.00,408545.00,partial,INR,purchase bill short deduction
AP-RT-2026-001683,RT-2026-001683,Everstone Staffing & Co,VEND-020,2026-08-07,2026-09-21,505763.00,0.18,60692.00,505763.00,0.00,open,INR,purchase bill
AP-VB-2026-001684,VB-2026-001684,Everstone Staffing & Co,VEND-020,2026-08-07,2026-09-21,242192.00,0.18,43595.00,242192.00,0.00,open,INR,purchase bill
AP-RT-2026-001687,RT-2026-001687,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-08,2026-09-07,629760.00,0.18,75571.00,629760.00,0.00,open,INR,purchase bill
AP-RT-2026-001688,RT-2026-001688,Lohiya Logistics Ltd,VEND-006,2026-08-08,2026-08-24,179552.00,0.18,8978.00,179552.00,179552.00,paid,INR,purchase bill
AP-VB-2026-001689,VB-2026-001689,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-08,2026-09-22,1581544.00,0.18,189785.00,1581544.00,0.00,open,INR,purchase bill
AP-RT-2026-001690,RT-2026-001690,Vrundavan Interiors PVT LTD,VEND-019,2026-08-08,2026-08-24,447313.00,0.18,22366.00,447313.00,447313.00,paid,INR,purchase bill
AP-RT-2026-001701,RT-2026-001701,Anant Infra Electricals Ltd,VEND-004,2026-08-10,2026-08-25,606545.00,0.18,72785.00,606545.00,606545.00,paid,INR,purchase bill
AP-RT-2026-001702,RT-2026-001702,Lohiya Logistics Ltd,VEND-006,2026-08-10,2026-08-25,1090624.00,0.18,130875.00,1090624.00,1090624.00,paid,INR,purchase bill
AP-VB-2026-001703,VB-2026-001703,Anant Infra Electricals Ltd,VEND-004,2026-08-10,2026-08-25,343382.00,0.18,17169.00,343382.00,343382.00,paid,INR,purchase bill
AP-RT-2026-001704,RT-2026-001704,Everstone Staffing & Co,VEND-020,2026-08-10,2026-09-24,409125.00,0.18,49095.00,409125.00,0.00,open,INR,purchase bill
AP-VB-2026-001705,VB-2026-001705,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-10,2026-09-24,279278.00,0.18,13964.00,279278.00,0.00,open,INR,purchase bill
AP-RT-2026-001706,RT-2026-001706,Sundara Water Treatment Ltd,VEND-009,2026-08-10,2026-08-25,126072.00,0.18,22693.00,126072.00,126072.00,paid,INR,purchase bill
AP-RT-2026-001707,RT-2026-001707,Everstone Recyclers & Co,VEND-007,2026-08-10,2026-08-25,94759.00,0.18,17057.00,94759.00,94759.00,paid,INR,purchase bill
AP-RT-2026-001716,RT-2026-001716,Pragati Fab Services Ltd,VEND-017,2026-08-11,2026-09-25,69858.00,0.18,12574.00,69858.00,0.00,open,INR,purchase bill
AP-RT-2026-001717,RT-2026-001717,Pragati Fab Services Ltd,VEND-017,2026-08-11,2026-09-25,246666.00,0.18,29600.00,246666.00,0.00,open,INR,purchase bill
AP-RT-2026-001718,RT-2026-001718,Zenith One Textiles LLP,VEND-012,2026-08-11,2026-10-10,358178.00,0.18,17909.00,358178.00,0.00,open,INR,purchase bill
