line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-000155,2026-04-20,2026-04-20,NEFT DR UTIB0002233 900000022960 FROM VRUNDAVAN INTERIORS PVT LTD material supply INR 5255,900000022960,,525525.00,HDFC-Current-4421
BL-000156,2026-04-20,2026-04-20,UPI/HDFC0001234/296800153737/RT-2026-000014/eversta@okaxis/EVERSTONE STAFFING LLP,900000009344,,512457.00,HDFC-Current-4421
BL-000157,2026-04-20,2026-04-20,NEFT DR SBIN0000921 900000011964 FROM VRUNDAVAN INTERIORS PVT LTD part payment INR 414957.,900000011964,,414957.00,HDFC-Current-4421
BL-000158,2026-04-20,2026-04-20,NEFT DR KKBK0000812 900000014591 FROM MERIDIAN POLYMERS NAG invoice settlement INR 261969.,900000014591,,261969.00,HDFC-Current-4421
BL-000159,2026-04-20,2026-04-20,NEFT DR UTIB0002233 900000018564 FROM EVERSTONE RECYCLERS & CO part payment INR 157954.00 ,900000018564,,157954.00,HDFC-Current-4421
BL-000160,2026-04-20,2026-04-20,NEFT DR SBIN0000921 900000015581 FROM MERIDIAN POLYMERS PVT LTD milestone 2 INR 126219.00,900000015581,,126219.00,HDFC-Current-4421
BL-000161,2026-04-20,2026-04-20,RTGS UTIB0002233 900000023259 SUNDARA WATER TREATMENT JAI INR 103832.00 material supply,900000023259,,103832.00,HDFC-Current-4421
BL-000162,2026-04-20,2026-04-20,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000039 UTR 900000001968,900000001968,41233.57,,HDFC-Current-4421
BL-000163,2026-04-20,2026-04-20,NEFT CR UTIB0002233 900000014002 FROM SURYAVANSH PRINT SOLUTIONS & CO invoice settlement I,900000014002,53966.00,,HDFC-Current-4421
BL-000164,2026-04-20,2026-04-20,NEFT CR UTIB0002233 900000030088 FROM GOLDCREST WAR against inv INR 56325.00 INV-2026-0004,900000030088,56325.00,,HDFC-Current-4421
BL-000165,2026-04-20,2026-04-20,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000038 UTR 900000001950,900000001950,117285.68,,HDFC-Current-4421
BL-000166,2026-04-20,2026-04-20,INV-2026-000206 CHQ CLG VEDIKA TEXTILES COMPANY INV-2026-000206,900000018093,234236.00,,HDFC-Current-4421
BL-000167,2026-04-20,2026-04-20,NEFT CR UTIB0002233 900000013344 FROM VEDIKA FAC security deposit INR 303234.00,900000013344,303234.00,,HDFC-Current-4421
BL-000168,2026-04-20,2026-04-20,NEFT CR UTIB0002233 900000010762 FROM VEDIKA FACILITY MANAGEMENT & CO material supply INR ,900000010762,400725.00,,HDFC-Current-4421
BL-000169,2026-04-20,2026-04-20,RTGS KKBK0000812 900000026165 SAPTAGIRI ANALYTICS LLP INR 403492.00 full and final INV-202,900000026165,403492.00,,HDFC-Current-4421
BL-000170,2026-04-20,2026-04-20,INV-2026-000148 NEFT CR UTIB0002233 900000015453 FROM SAHYADRI POLYMERS PV invoice settlem,900000015453,966332.00,,HDFC-Current-4421
BL-000171,2026-04-21,2026-04-21,RTGS SBIN0000921 900000017671 VAISHNAVI PIPING SOLUTIONS LTD INR 409479.00 advance VB-2026,900000017671,,409479.00,HDFC-Current-4421
BL-000172,2026-04-21,2026-04-21,UPI/HDFC0001234/963797983963/bluecol@okhdfcbank/BLUEPEAK COLD,900000009560,,218176.00,HDFC-Current-4421
BL-000173,2026-04-21,2026-04-21,NEFT DR SBIN0000921 900000013888 FROM MERIDIAN POLYMERS LTD amc renewal INR 122058.00 RT-2,900000013888,,122058.00,HDFC-Current-4421
BL-000174,2026-04-21,2026-04-21,NEFT DR ICIC0000429 900000020486 FROM VRUNDAVAN INTERIORS PVT LTD against inv INR 57254.00,900000020486,,57254.00,HDFC-Current-4421
BL-000175,2026-04-21,2026-04-21,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000040 UTR 900000002005,900000002005,45505.36,,HDFC-Current-4421
BL-000176,2026-04-21,2026-04-21,NEFT CR UTIB0002233 900000010938 FROM ZENITH ONE LOGISTICS NAG amc renewal INR 211536.00 I,900000010938,211536.00,,HDFC-Current-4421
BL-000177,2026-04-21,2026-04-21,INV-2026-000047 NEFT CR UTIB0002233 900000010818 FROM COPPERLEAFPELEC advance INR 219050.0,900000010818,219050.00,,HDFC-Current-4421
BL-000178,2026-04-21,2026-04-21,NEFT CR SBIN0000921 900000012668 FROM ASHWINI CABLE SYSTEMS LLP amc renewal INR 471128.00 ,900000012668,471128.00,,HDFC-Current-4421
BL-000179,2026-04-21,2026-04-21,UPI/HDFC0001234/654645740227/nalarec@ybl/NALANDA RECYCLE,900000080595,2160000.00,,HDFC-Current-4421
BL-000180,2026-04-22,2026-04-22,VB-2026-000376 NEFT DR SBIN0000921 900000025478 FROM LOHIYA LOGISTICS LTD freight charges ,900000025478,,561296.00,HDFC-Current-4421
BL-000181,2026-04-22,2026-04-22,VB-2026-000356 RTGS SBIN0000921 900000024388 SUNDARA WATER T INR 149837.00 material supply,900000024388,,149837.00,HDFC-Current-4421
BL-000182,2026-04-22,2026-04-22,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000041 UTR 900000002091,900000002091,134754.75,,HDFC-Current-4421
BL-000183,2026-04-22,2026-04-22,NEFT CR HDFC0001234 900000014201 FROM SURYAVANSH  amc renewal INR 332945.00,900000014201,332945.00,,HDFC-Current-4421
BL-000184,2026-04-22,2026-04-22,NEFT CR KKBK0000812 900000009623 FROM VEDIKA FACILITY MANAGEMENT advance INR 680246.00,900000009623,680246.00,,HDFC-Current-4421
BL-000185,2026-04-22,2026-04-22,NEFT CR ICIC0000429 900000016948 FROM SAHYADRI POL material supply INR 1145592.00,900000016948,1145592.00,,HDFC-Current-4421
BL-000186,2026-04-23,2026-04-23,CHQ CLG ANANT INFRA ELECTRICALS LTD RT-2026-000375,900000025441,,239588.00,HDFC-Current-4421
BL-000187,2026-04-23,2026-04-23,UPI/HDFC0001234/857184195588/eversta@paytm/EVERSTONE STA /VB-2026-000136,900000014778,,211778.00,HDFC-Current-4421
BL-000188,2026-04-23,2026-04-23,NEFT DR KKBK0000812 900000018159 FROM MERIDIAN POLYMERS LTD material supply INR 132099.00,900000018159,,132099.00,HDFC-Current-4421
BL-000189,2026-04-23,2026-04-23,UPI/HDFC0001234/164723288857/merihar@okhdfcbank/MERIDIAN HARDWARE PRIVATE LIMITED,900000015084,,64080.00,HDFC-Current-4421
BL-000190,2026-04-23,2026-04-23,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000042 UTR 900000002145,900000002145,93298.41,,HDFC-Current-4421
BL-000191,2026-04-23,2026-04-23,NEFT CR SBIN0000921 900000018055 FROM ASHWINI CABLE SYSTEMS LLP material supply INR 258013,900000018055,258013.00,,HDFC-Current-4421
BL-000192,2026-04-23,2026-04-23,NEFT CR SBIN0000921 900000011866 FROM VEDIKA FACILITY GANAGEMENT COMPANY against inv INR 8,900000011866,897718.00,,HDFC-Current-4421
BL-000193,2026-04-24,2026-04-24,VB-2026-000155 NEFT DR HDFC0001234 900000015610 FROM MERIDIAN POLYM part payment INR 13816,900000015610,,1381689.00,HDFC-Current-4421
BL-000194,2026-04-24,2026-04-24,RT-2026-000096 NEFT DR KKBK0000812 900000012780 FROM NORTHLINE ROOFING PRODUCTS PVT LTD pa,900000012780,,698351.00,HDFC-Current-4421
BL-000195,2026-04-24,2026-04-24,RT-2026-000237 NEFT DR ICIC0000429 900000019244 FROM TRINETRA AGRI INPUTS FAR full and fin,900000019244,,546662.00,HDFC-Current-4421
BL-000196,2026-04-24,2026-04-24,UPI/HDFC0001234/602749553566/merihar@paytm/MERIDIAN HARDWARE LLP,900000016201,,392055.00,HDFC-Current-4421
BL-000197,2026-04-24,2026-04-24,UPI/HDFC0001234/509827399437/merihar@okhdfcbank/MERIDIAN HARDWARE NOI,900000014981,,279337.00,HDFC-Current-4421
BL-000198,2026-04-24,2026-04-24,UPI/HDFC0001234/509827399437/merihar@okhdfcbank/MERIDIAN HARDWARE NOI,900000014981,,279337.00,HDFC-Current-4421
BL-000199,2026-04-24,2026-04-24,VB-2026-000190 NEFT DR KKBK0000812 900000017377 FROM TRINETRA AGRI INPUTS COMPANY against ,900000017377,,265146.00,HDFC-Current-4421
BL-000200,2026-04-24,2026-04-24,RTGS ICIC0000429 900000027216 SUNDARA WATER TREATME INR 232540.00 full and final,900000027216,,232540.00,HDFC-Current-4421
BL-000201,2026-04-24,2026-04-24,UPI/HDFC0001234/197095285601/RT-2026-000160/merihar@ybl/MERIHAR HARDWARE,900000015852,,154293.00,HDFC-Current-4421
BL-000202,2026-04-24,2026-04-24,VB-2026-000315 NEFT DR KKBK0000812 900000022607 FROM EVERSTONE RECYCLERS & CO milestone 2 ,900000022607,,92471.00,HDFC-Current-4421
BL-000203,2026-04-24,2026-04-24,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000043 UTR 900000002187,900000002187,119524.12,,HDFC-Current-4421
BL-000204,2026-04-24,2026-04-24,NEFT CR KKBK0000812 900000010683 FROM COPPERLEAF ELECTRICALS PVT LTD invoice settlement IN,900000010683,386622.00,,HDFC-Current-4421
BL-000205,2026-04-24,2026-04-24,INV-2026-000063 NEFT CR SBIN0000921 900000011618 FROM SURYAVANSH CATERING SERVICES COMPANY,900000011618,548061.00,,HDFC-Current-4421
BL-000206,2026-04-24,2026-04-24,NEFT CR SBIN0000921 900000014384 FROM COPPERLEAF ELECTRICALS KOC full and final INR 558756,900000014384,558756.00,,HDFC-Current-4421
BL-000207,2026-04-24,2026-04-24,NEFT CR UTIB0002233 900000027311 FROM PUSHPA METALS AGRI INPUTS PVT LTD full and final INR,900000027311,829861.00,,HDFC-Current-4421
BL-000208,2026-04-24,2026-04-24,NEFT CR UTIB0002233 900000027311 FROM PUSHPA METALS AGRI INPUTS PVT LTD full and final INR,900000027311,829861.00,,HDFC-Current-4421
BL-000209,2026-04-24,2026-04-24,NEFT CR ICIC0000429 900000011414 FROM ZENITH ONE L part payment INR 1498295.00 INV-2026-00,900000011414,1498295.00,,HDFC-Current-4421
BL-000210,2026-04-25,2026-04-25,RT-2026-000156 NEFT DR SBIN0000921 900000015700 FROM VRUNDAVAN INTERIORS PVT LTD invoice s,900000015700,,321315.00,HDFC-Current-4421
BL-000211,2026-04-25,2026-04-25,VB-2026-000469 NEFT DR HDFC0001234 900000029619 FROM LOHIYA LOGISTICS & CO freight charges,900000029619,,297246.00,HDFC-Current-4421
BL-000212,2026-04-25,2026-04-25,UPI/HDFC0001234/669705250996/pragcon@ybl/PRAGATI CONV,900000017302,,217010.00,HDFC-Current-4421
BL-000213,2026-04-25,2026-04-25,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000044 UTR 900000002282,900000002282,89246.33,,HDFC-Current-4421
BL-000214,2026-04-25,2026-04-25,NEFT CR UTIB0002233 900000010861 FROM ZENITH ONE LOGISTICS & CO part payment INR 167465.00,900000010861,167465.00,,HDFC-Current-4421
BL-000215,2026-04-25,2026-04-25,NEFT CR SBIN0000921 900000012439 FROM COPPERLEAF ELEC amc renewal INR 372322.00 INV-2026-0,900000012439,372322.00,,HDFC-Current-4421
BL-000216,2026-04-27,2026-04-27,RTGS UTIB0002233 900000020400 VAISHNAVI PIPING SOLUTIONS PUN INR 561219.00 milestone 2,900000020400,,561219.00,HDFC-Current-4421
BL-000217,2026-04-27,2026-04-27,UPI/HDFC0001234/664544655770/pragcon@ybl/PRAGATI CONVEYANC /RT-2026-000115,900000013663,,425783.00,HDFC-Current-4421
BL-000218,2026-04-27,2026-04-27,RTGS UTIB0002233 900000019347 VAISPIP SOLU  INR 328034.00 security deposit VB-2026-000240,900000019347,,328034.00,HDFC-Current-4421
BL-000219,2026-04-27,2026-04-27,NEFT DR ICIC0000429 900000024668 FROM LOHIYA LOGISTIC invoice settlement INR 253657.00,900000024668,,253657.00,HDFC-Current-4421
BL-000220,2026-04-27,2026-04-27,UPI/HDFC0001234/469770221290/RT-2026-000172/bluecol@ybl/BLUEPEAK CO ,900000016370,,252834.00,HDFC-Current-4421
BL-000221,2026-04-27,2026-04-27,UPI/HDFC0001234/299319111047/merihar@okaxis/MERIDIAB HARDWA/RT-2026-000192,900000017468,,159332.00,HDFC-Current-4421
BL-000222,2026-04-27,2026-04-27,UPI/HDFC0001234/127174123691/VB-2026-000082/pragcon@okaxis/PRAGATI CONVEYANCES PVT LTD,900000012214,,118613.00,HDFC-Current-4421
BL-000223,2026-04-27,2026-04-27,UPI/HDFC0001234/497510149745/pragcon@okaxis/PRAGATI CONVEYANCES PVT LTD,900000017833,,104178.00,HDFC-Current-4421
BL-000224,2026-04-27,2026-04-27,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000046 UTR 900000002387,900000002387,38233.00,,HDFC-Current-4421
BL-000225,2026-04-27,2026-04-27,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000045 UTR 900000002348,900000002348,100637.98,,HDFC-Current-4421
BL-000226,2026-04-27,2026-04-27,INV-2026-000505 RTGS SBIN0000921 900000031373 SAPTAGIRI ANALYTICS LTD INR 168062.00 securi,900000031373,168062.00,,HDFC-Current-4421
BL-000227,2026-04-27,2026-04-27,NEFT CR KKBK0000812 900000016634 FROM COPPERLEAF ELE  full and final INR 353732.00,900000016634,353732.00,,HDFC-Current-4421
BL-000228,2026-04-27,2026-04-27,NEFT CR ICIC0000429 900000013142 FROM ASHWINI CABLE SYSTEMS PUN milestone 2 INR 410872.00,900000013142,410872.00,,HDFC-Current-4421
BL-000229,2026-04-27,2026-04-27,UPI/HDFC0001234/831906257203/ashwcol@paytm/ASHWINI COLD CHAIN LTD,900000016879,533253.00,,HDFC-Current-4421
BL-000230,2026-04-27,2026-04-27,NEFT CR UTIB0002233 900000015350 FROM TRIVIDATA ROOFING PRODUCT against inv INR 567503.00 ,900000015350,567503.00,,HDFC-Current-4421
BL-000231,2026-04-27,2026-04-27,NEFT CR KKBK0000812 900000027614 FROM PUSHPA METALS AGRI INPUTS KOC full and final INR 846,900000027614,846102.00,,HDFC-Current-4421
BL-000232,2026-04-27,2026-04-27,NEFT CR KKBK0000812 900000031311 FROM ORBITEX PAPER MILLS NOI milestone 2 INR 951674.00 IN,900000031311,951674.00,,HDFC-Current-4421
BL-000233,2026-04-27,2026-04-27,NEFT CR UTIB0002233 900000018834 FROM SAHYADRI POLYMERS PVT LTD freight charges INR 103403,900000018834,1034038.00,,HDFC-Current-4421
BL-000234,2026-04-27,2026-04-27,NEFT CR SBIN0000921 900000023553 FROM ASHWINI IQTERIORS & CO advance INR 1484464.00 INV-20,900000023553,1484464.00,,HDFC-Current-4421
BL-000235,2026-04-27,2026-04-27,UPI/HDFC0001234/884553102099/INV-2026-000407/merilab@ybl/MERIDIAN LAB SUPPLIES & CO,900000026630,2286415.00,,HDFC-Current-4421
BL-000236,2026-04-28,2026-04-28,NEFT DR SBIN0000921 900000027730 FROM VRUNDAVAN I against inv INR 1621619.00 VB-2026-00042,900000027730,,1621619.00,HDFC-Current-4421
BL-000237,2026-04-28,2026-04-28,VB-2026-000064 NEFT DR KKBK0000812 900000011642 FROM PRAGATI FAB SERVICES LTD freight char,900000011642,,1306764.00,HDFC-Current-4421
BL-000238,2026-04-28,2026-04-28,VB-2026-000432 NEFT DR HDFC0001234 900000027885 FROM VRUNDAVAN INTE invoice settlement INR,900000027885,,465634.00,HDFC-Current-4421
BL-000239,2026-04-28,2026-04-28,NEFT DR HDFC0001234 900000017960 FROM KARMAN PRINT SILUTIONS LTD against inv INR 90640.00 ,900000017960,,90640.00,HDFC-Current-4421
BL-000240,2026-04-28,2026-04-28,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000047 UTR 900000002446,900000002446,15773.98,,HDFC-Current-4421
BL-000241,2026-04-28,2026-04-28,NEFT CR UTIB0002233 900000017232 FROM SURYAVANSH PRINT S advance INR 218504.00,900000017232,218504.00,,HDFC-Current-4421
BL-000242,2026-04-28,2026-04-28,NEFT CR HDFC0001234 900000011576 FROM SAHYADRI POLYMERS PV invoice settlement INR 270705.0,900000011576,270705.00,,HDFC-Current-4421
BL-000243,2026-04-28,2026-04-28,UPI/HDFC0001234/744433258682/INV-2026-000493/merilab@ybl/MERIDIAN LAB SUPPLIES &ECO,900000030762,290742.00,,HDFC-Current-4421
BL-000244,2026-04-28,2026-04-28,NEFT CR ICIC0000429 900000014410 FROM SURYAVANSH P amc renewal INR 428894.00,900000014410,428894.00,,HDFC-Current-4421
BL-000245,2026-04-28,2026-04-28,NEFT CR HDFC0001234 900000018394 FROM VEDIKA FACILITY MANAGEMENT & CO milestone 2 INR 4674,900000018394,467443.00,,HDFC-Current-4421
BL-000246,2026-04-29,2026-04-29,UPI/HDFC0001234/856720092544/eversta@paytm/EVERSTONE STAFFING & CO,900000011713,,706600.00,HDFC-Current-4421
BL-000247,2026-04-29,2026-04-29,NEFT DR SBIN0000921 900000029227 FROM LOHIYA LOGISTICS LTD invoice settlement INR 397480.0,900000029227,,397480.00,HDFC-Current-4421
BL-000248,2026-04-29,2026-04-29,UPI/HDFC0001234/372334072438/INV-2026-000147/anancon@paytm/ANANT INFRA CONVEYA,900000015417,56793.00,,HDFC-Current-4421
BL-000249,2026-04-29,2026-04-29,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000048 UTR 900000002521,900000002521,130041.19,,HDFC-Current-4421
BL-000250,2026-04-29,2026-04-29,NEFT CR KKBK0000812 900000015768 FROM COPPERLEAF ELECTRICALS PVT LTD part payment INR 5797,900000015768,579746.00,,HDFC-Current-4421
BL-000251,2026-04-29,2026-04-29,UPI/HDFC0001234/935647772857/INV-2026-000496/merilab@paytm/MERIDIAN LAB SUPPLIES LLP,900000030881,1021608.00,,HDFC-Current-4421
BL-000252,2026-04-29,2026-04-29,RTGS UTIB0002233 900000015999 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 1708406.00 freight,900000015999,1708406.00,,HDFC-Current-4421
BL-000253,2026-04-30,2026-04-30,UPI/HDFC0001234/806876071711/pragcon@okhdfcbank/PRAGATI CONVEYANCVS & CO/RT-2026-000197,900000017767,,432734.00,HDFC-Current-4421
BL-000254,2026-04-30,2026-04-30,UPI/HDFC0001234/492889224455/eversta@ybl/EVERSTONE SIAFFING & CO/RT-2026-000067,900000011726,,401094.00,HDFC-Current-4421
BL-000255,2026-04-30,2026-04-30,UPI/HDFC0001234/435269901851/bluecol@paytm/BLUEPEAK COLD CHAIN PVT LTD,900000011695,,295651.00,HDFC-Current-4421
BL-000256,2026-04-30,2026-04-30,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000049 UTR 900000002607,900000002607,52510.22,,HDFC-Current-4421
BL-000257,2026-04-30,2026-04-30,NEFT CR UTIB0002233 900000021367 FROM SURYAVANSHYPRINT security deposit INR 336402.00,900000021367,336402.00,,HDFC-Current-4421
BL-000258,2026-04-30,2026-04-30,NEFT CR KKBK0000812 900000030955 FROM GOLDCREST STEEL TRAD amc renewal INR 365198.00 INV-2,900000030955,365198.00,,HDFC-Current-4421
BL-000259,2026-04-30,2026-04-30,UPI/HDFC0001234/417702576662/orbidai@paytm/ORBVDAI FOODS ,900000036944,854364.00,,HDFC-Current-4421
BL-000260,2026-05-01,2026-05-01,NEFT DR HDFC0001234 900000079525 FROM ACME INDUSTRIES PAYROLL LLP full and final INR 34500,900000079525,,3450000.00,HDFC-Current-4421
BL-000261,2026-05-01,2026-05-01,NEFT DR SBIN0000921 900000023347 FROM TRINETRA AGRI INPVTS FAR milestone 2 INR 815315.00,900000023347,,815315.00,HDFC-Current-4421
BL-000262,2026-05-01,2026-05-01,VB-2026-000013 NEFT DR KKBK0000812 900000009337 FROM ZENITH ONE TEXTILES NAG amc renewal I,900000009337,,635552.00,HDFC-Current-4421
BL-000263,2026-05-01,2026-05-01,VB-2026-000013 NEFT DR KKBK0000812 900000009337 FROM ZENITH ONE TEXTILES NAG amc renewal I,900000009337,,635552.00,HDFC-Current-4421
BL-000264,2026-05-01,2026-05-01,NEFT DR KKBK0000812 900000026977 FROM EVERSTONE RECYCLERS & CO milestone 2 INR 327019.00 R,900000026977,,327019.00,HDFC-Current-4421
BL-000265,2026-05-01,2026-05-01,UPI/HDFC0001234/482891356011/VB-2026-000053/ashwmac@paytm/ASHWINI MACHINE PARTS LTD,900000011022,,267367.00,HDFC-Current-4421
BL-000266,2026-05-01,2026-05-01,RT-2026-000352 NEFT DR HDFC0001234 900000024163 FROM MERIDIAN P  material supply INR 78791,900000024163,,78791.00,HDFC-Current-4421
BL-000267,2026-05-01,2026-05-01,NEFT CR ICIC0000429 900000020197 FROM SURYAVANSH PRINT SOLUTIONS & CO material supply INR ,900000020197,95183.00,,HDFC-Current-4421
BL-000268,2026-05-01,2026-05-01,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000050 UTR 900000002650,900000002650,119367.86,,HDFC-Current-4421
BL-000269,2026-05-01,2026-05-01,RTGS UTIB0002233 900000033725 SAPTAGIRI ANALYTICS PVT LTD INR 625920.00 invoice settlement,900000033725,625920.00,,HDFC-Current-4421
BL-000270,2026-05-01,2026-05-01,INV-2026-000086 NEFT CR UTIB0002233 900000012398 FROM SURYAVANSH CATERING SERVICES COMPANY,900000012398,720643.00,,HDFC-Current-4421
BL-000271,2026-05-01,2026-05-01,NEFT CR HDFC0001234 900000011885 FROM ANANT INFRA STAFFING PRIVATE LIMITED against inv INR,900000011885,1884284.00,,HDFC-Current-4421
BL-000272,2026-05-02,2026-05-02,VB-2026-000266 NEFT DR SBIN0000921 900000020419 FROM MERIDIAN POLYMERS LTD freight charges,900000020419,,873688.00,HDFC-Current-4421
BL-000273,2026-05-02,2026-05-02,NEFT DR KKBK0000812 900000025303 FROM TRINETRA AGRI security deposit INR 355993.00 RT-2026,900000025303,,355993.00,HDFC-Current-4421
BL-000274,2026-05-02,2026-05-02,UPI/HDFC0001234/690994299509/bluecol@paytm/BLUEPEAK COLD CHAIN BVT LTD,900000015543,,243566.00,HDFC-Current-4421
BL-000275,2026-05-02,2026-05-02,NEFT DR HDFC0001234 900000028232 FROM VRUNDAVAN INTERIORS PVT LTD full and final INR 14550,900000028232,,145507.00,HDFC-Current-4421
BL-000276,2026-05-02,2026-05-02,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000051 UTR 900000002733,900000002733,83499.44,,HDFC-Current-4421
BL-000277,2026-05-02,2026-05-02,UPI/HDFC0001234/226020056318/orbidai@paytm/ORBITEX DAIRY FOODS PVT LTD,900000028640,609584.00,,HDFC-Current-4421
BL-000278,2026-05-02,2026-05-02,INV-2026-000329 NEFT CR HDFC0001234 900000023132 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD f,900000023132,1119076.00,,HDFC-Current-4421
BL-000279,2026-05-04,2026-05-04,NEFT DR SBIN0000921 900000079659 FROM STATE BANK EQUIP LOAN milestone 2 INR 1250000.00,900000079659,,1250000.00,HDFC-Current-4421
BL-000280,2026-05-04,2026-05-04,NEFT DR SBIN0000921 900000028305 FROM EVERSTONE RECYCLERS & CO against inv INR 715805.00,900000028305,,715805.00,HDFC-Current-4421
BL-000281,2026-05-04,2026-05-04,NEFT DR SBIN0000921 900000014849 FROM KARMAN PRI freight charges INR 565761.00,900000014849,,565761.00,HDFC-Current-4421
BL-000282,2026-05-04,2026-05-04,VB-2026-000277 NEFT DR UTIB0002233 900000021017 FROM TRINETRA AGRI INPUTS COMPANY mileston,900000021017,,421891.00,HDFC-Current-4421
BL-000283,2026-05-04,2026-05-04,NEFT DR SBIN0000921 900000026348 FROM VRUNDAVAN INTERIORS NOI against inv INR 377157.00,900000026348,,377157.00,HDFC-Current-4421
BL-000284,2026-05-04,2026-05-04,RT-2026-000271 NEFT DR SBIN0000921 900000020608 FROM NORTHLINE ROOFING PRODUCTS PVT LTD fr,900000020608,,212918.00,HDFC-Current-4421
BL-000285,2026-05-04,2026-05-04,UPI/HDFC0001234/308273293897/VB-2026-000332/merihar@okhdfcbank/MEDIDIAN HARDWARE,900000023201,,141581.00,HDFC-Current-4421
BL-000286,2026-05-04,2026-05-04,NEFT DR UTIB0002233 900000021949 FROM KARMAN PRINT SOLUTI advance INR 132983.00 RT-2026-00,900000021949,,132983.00,HDFC-Current-4421
BL-000287,2026-05-04,2026-05-04,RTGS UTIB0002233 900000029697 SUNDARA WATER TREATMENT JAI INR 112489.00 milestone 2 RT-202,900000029697,,112489.00,HDFC-Current-4421
BL-000288,2026-05-04,2026-05-04,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000053 UTR 900000002789,900000002789,40892.25,,HDFC-Current-4421
BL-000289,2026-05-04,2026-05-04,UPI/HDFC0001234/249607438137/anancon@ybl/ANANT INFRA CONVEYANCES P,900000022962,71041.00,,HDFC-Current-4421
